probe_row,identity,true_db_idx,top1_db_idx,top1_identity,top1_similarity,true_similarity,rank1_correct,accepted,correct_accept,false_reject,misidentified,misaccept,model_short_name,condition,placement,location,patch_size_ratio,patch_size_px,base_probe_row,similarity_drop_from_clean
10,Ciro Gomes,15,15,Ciro Gomes,0.6482058,0.6482058,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,left_cheek,0.3,34,10,0.02652209997177124
11,Ciro Gomes,15,15,Ciro Gomes,0.5219641,0.5219641,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,left_cheek,0.3,34,11,0.03488123416900635
12,Ricardo Sanchez,72,72,Ricardo Sanchez,0.53021514,0.53021514,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,left_cheek,0.3,34,12,0.07726132869720459
13,Ricardo Sanchez,72,72,Ricardo Sanchez,0.4511723,0.4511723,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,left_cheek,0.3,34,13,0.046844661235809326
14,Ricardo Sanchez,72,72,Ricardo Sanchez,0.56156623,0.56156623,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,left_cheek,0.3,34,14,0.0528641939163208
15,Ricardo Sanchez,72,72,Ricardo Sanchez,0.55840397,0.55840397,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,left_cheek,0.3,34,15,0.034209251403808594
16,Ricardo Sanchez,72,72,Ricardo Sanchez,0.57442486,0.57442486,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,left_cheek,0.3,34,16,0.13818860054016113
17,Roger Moore,76,76,Roger Moore,0.45536095,0.45536095,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,left_cheek,0.3,34,17,0.1292131543159485
18,Roger Moore,76,76,Roger Moore,0.48170665,0.48170665,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,left_cheek,0.3,34,18,0.06020483374595642
19,Roger Moore,76,76,Roger Moore,0.4023471,0.4023471,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,left_cheek,0.3,34,19,0.0811423659324646
20,Roger Moore,76,76,Roger Moore,0.5504703,0.5504703,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,left_cheek,0.3,34,20,0.027237892150878906
21,Edmund Stoiber,21,21,Edmund Stoiber,0.3166895,0.3166895,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,left_cheek,0.3,34,21,0.06051778793334961
22,Edmund Stoiber,21,21,Edmund Stoiber,0.3604311,0.3604311,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,left_cheek,0.3,34,22,0.043405234813690186
23,Edmund Stoiber,21,21,Edmund Stoiber,0.38349444,0.38349444,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,left_cheek,0.3,34,23,0.0972605049610138
24,Edmund Stoiber,21,21,Edmund Stoiber,0.37199378,0.37199378,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,left_cheek,0.3,34,24,0.023279547691345215
25,Edmund Stoiber,21,21,Edmund Stoiber,0.43862402,0.43862402,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,left_cheek,0.3,34,25,0.04900330305099487
26,Edmund Stoiber,21,21,Edmund Stoiber,0.25770688,0.25770688,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,left_cheek,0.3,34,26,0.10432493686676025
27,Edmund Stoiber,21,37,Joe Lieberman,0.16934729,0.12770098,False,True,False,False,True,True,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,left_cheek,0.3,34,27,0.0644674152135849
28,Edmund Stoiber,21,21,Edmund Stoiber,0.32311583,0.32311583,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,left_cheek,0.3,34,28,-0.03679001331329346
29,Carmen Electra,12,12,Carmen Electra,0.27051225,0.27051225,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,left_cheek,0.3,34,29,0.10771408677101135
30,Carmen Electra,12,12,Carmen Electra,0.5789284,0.5789284,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,left_cheek,0.3,34,30,0.06491971015930176
31,Carmen Electra,12,12,Carmen Electra,0.3883854,0.3883854,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,left_cheek,0.3,34,31,0.14636942744255066
32,Carmen Electra,12,12,Carmen Electra,0.45751852,0.45751852,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,left_cheek,0.3,34,32,0.07765239477157593
33,Carmen Electra,12,12,Carmen Electra,0.671486,0.671486,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,left_cheek,0.3,34,33,0.022724509239196777
34,Tung Chee-hwa,92,92,Tung Chee-hwa,0.33622545,0.33622545,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,left_cheek,0.3,34,34,0.08075934648513794
35,Tung Chee-hwa,92,92,Tung Chee-hwa,0.47769496,0.47769496,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,left_cheek,0.3,34,35,0.1279689371585846
36,Tung Chee-hwa,92,92,Tung Chee-hwa,0.35986042,0.35986042,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,left_cheek,0.3,34,36,0.1592695116996765
37,Tung Chee-hwa,92,92,Tung Chee-hwa,0.5886177,0.5886177,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,left_cheek,0.3,34,37,0.04724597930908203
38,Tung Chee-hwa,92,92,Tung Chee-hwa,0.4418822,0.4418822,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,left_cheek,0.3,34,38,0.04568842053413391
39,Tung Chee-hwa,92,92,Tung Chee-hwa,0.30948752,0.30948752,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,left_cheek,0.3,34,39,0.1593448519706726
40,Tung Chee-hwa,92,92,Tung Chee-hwa,0.253668,0.253668,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,left_cheek,0.3,34,40,0.07766252756118774
41,Tung Chee-hwa,92,92,Tung Chee-hwa,0.46647328,0.46647328,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,left_cheek,0.3,34,41,0.010318100452423096
42,Woody Allen,96,96,Woody Allen,0.59846616,0.59846616,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,left_cheek,0.3,34,42,0.04751765727996826
43,Woody Allen,96,96,Woody Allen,0.45466846,0.45466846,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,left_cheek,0.3,34,43,0.14347517490386963
44,Woody Allen,96,96,Woody Allen,0.2349519,0.2349519,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,left_cheek,0.3,34,44,0.08029438555240631
45,Woody Allen,96,96,Woody Allen,0.14718808,0.14718808,True,False,False,True,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,left_cheek,0.3,34,45,0.23024119436740875
46,Kim Dae-jung,46,46,Kim Dae-jung,0.50760484,0.50760484,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,left_cheek,0.3,34,46,0.10045856237411499
47,Kim Dae-jung,46,81,Shimon Peres,0.13891229,0.13214494,False,False,False,True,True,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,left_cheek,0.3,34,47,0.24242009222507477
48,Kim Dae-jung,46,46,Kim Dae-jung,0.6168705,0.6168705,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,left_cheek,0.3,34,48,0.02007901668548584
49,Kim Dae-jung,46,46,Kim Dae-jung,0.5106826,0.5106826,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,left_cheek,0.3,34,49,0.05134129524230957
50,Kim Dae-jung,46,46,Kim Dae-jung,0.52063704,0.52063704,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,left_cheek,0.3,34,50,0.03928077220916748
51,Kim Dae-jung,46,46,Kim Dae-jung,0.40685862,0.40685862,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,left_cheek,0.3,34,51,0.04125434160232544
52,Kim Dae-jung,46,46,Kim Dae-jung,0.49244252,0.49244252,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,left_cheek,0.3,34,52,-0.020091235637664795
53,Lleyton Hewitt,51,51,Lleyton Hewitt,0.4034001,0.4034001,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,left_cheek,0.3,34,53,0.029423445463180542
54,Lleyton Hewitt,51,51,Lleyton Hewitt,0.31617576,0.31617576,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,left_cheek,0.3,34,54,0.16221678256988525
55,Lleyton Hewitt,51,51,Lleyton Hewitt,0.42831302,0.42831302,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,left_cheek,0.3,34,55,0.041417986154556274
56,Lleyton Hewitt,51,51,Lleyton Hewitt,0.49608386,0.49608386,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,left_cheek,0.3,34,56,0.06334787607192993
57,Lleyton Hewitt,51,51,Lleyton Hewitt,0.21347037,0.21347037,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,left_cheek,0.3,34,57,0.1186002790927887
58,Lleyton Hewitt,51,51,Lleyton Hewitt,0.48822752,0.48822752,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,left_cheek,0.3,34,58,0.1587834656238556
59,Lleyton Hewitt,51,51,Lleyton Hewitt,0.31937832,0.31937832,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,left_cheek,0.3,34,59,0.12563499808311462
60,Lleyton Hewitt,51,51,Lleyton Hewitt,0.22107825,0.22107825,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,left_cheek,0.3,34,60,0.17074158787727356
61,Ben Affleck,4,4,Ben Affleck,0.40863878,0.40863878,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,left_cheek,0.3,34,61,-0.008764266967773438
62,Ben Affleck,4,4,Ben Affleck,0.25702822,0.25702822,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,left_cheek,0.3,34,62,0.044452935457229614
63,Ben Affleck,4,93,Victoria Clarke,0.22307599,0.16918144,False,True,False,False,True,True,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,left_cheek,0.3,34,63,0.3234173357486725
64,Ben Affleck,4,4,Ben Affleck,0.42390734,0.42390734,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,left_cheek,0.3,34,64,0.04743868112564087
65,Ben Affleck,4,4,Ben Affleck,0.24259533,0.24259533,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,left_cheek,0.3,34,65,0.06259839236736298
66,Ben Affleck,4,4,Ben Affleck,0.43752617,0.43752617,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,left_cheek,0.3,34,66,0.05193990468978882
67,Jeremy Greenstock,35,35,Jeremy Greenstock,0.64394844,0.64394844,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,left_cheek,0.3,34,67,0.03676128387451172
68,Jeremy Greenstock,35,35,Jeremy Greenstock,0.3702718,0.3702718,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,left_cheek,0.3,34,68,0.09475228190422058
69,Jeremy Greenstock,35,35,Jeremy Greenstock,0.66987467,0.66987467,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,left_cheek,0.3,34,69,0.07917213439941406
70,Jeremy Greenstock,35,35,Jeremy Greenstock,0.41833538,0.41833538,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,left_cheek,0.3,34,70,0.1462094783782959
71,Jeremy Greenstock,35,35,Jeremy Greenstock,0.40139782,0.40139782,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,left_cheek,0.3,34,71,0.058086097240448
72,Jeremy Greenstock,35,35,Jeremy Greenstock,0.5477611,0.5477611,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,left_cheek,0.3,34,72,0.033355534076690674
73,Jeremy Greenstock,35,35,Jeremy Greenstock,0.30574542,0.30574542,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,left_cheek,0.3,34,73,0.14906832575798035
74,Jeremy Greenstock,35,65,Paul Wolfowitz,0.19559121,0.07581178,False,True,False,False,True,True,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,left_cheek,0.3,34,74,0.23795606940984726
75,David Anderson,19,19,David Anderson,0.2952453,0.2952453,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,left_cheek,0.3,34,75,0.07237598299980164
76,David Anderson,19,93,Victoria Clarke,0.26639396,0.25345975,False,True,False,False,True,True,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,left_cheek,0.3,34,76,0.11431992053985596
77,David Anderson,19,19,David Anderson,0.3289771,0.3289771,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,left_cheek,0.3,34,77,0.0774461030960083
78,David Anderson,19,19,David Anderson,0.3100512,0.3100512,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,left_cheek,0.3,34,78,0.002826213836669922
79,John Stockton,39,39,John Stockton,0.19894733,0.19894733,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,left_cheek,0.3,34,79,-0.010011643171310425
80,John Stockton,39,39,John Stockton,0.33682618,0.33682618,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,left_cheek,0.3,34,80,-0.08459889888763428
81,Zhu Rongji,99,93,Victoria Clarke,0.28125805,-0.024055257,False,True,False,False,True,True,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,left_cheek,0.3,34,83,0.39149855077266693
82,Zhu Rongji,99,99,Zhu Rongji,0.73065805,0.73065805,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,left_cheek,0.3,34,84,0.04935193061828613
83,Zhu Rongji,99,11,Carla Del Ponte,0.19252244,0.16537407,False,True,False,False,True,True,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,left_cheek,0.3,34,85,0.3618045151233673
84,Zhu Rongji,99,99,Zhu Rongji,0.40226758,0.40226758,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,left_cheek,0.3,34,86,0.2630777955055237
85,Zhu Rongji,99,99,Zhu Rongji,0.38638008,0.38638008,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,left_cheek,0.3,34,87,0.18039464950561523
86,Zhu Rongji,99,99,Zhu Rongji,0.37016153,0.37016153,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,left_cheek,0.3,34,88,0.15248841047286987
87,Zhu Rongji,99,99,Zhu Rongji,0.6421623,0.6421623,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,left_cheek,0.3,34,89,0.06456470489501953
88,Zhu Rongji,99,99,Zhu Rongji,0.59640396,0.59640396,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,left_cheek,0.3,34,90,0.08611953258514404
89,Mahmoud Abbas,53,53,Mahmoud Abbas,0.33321485,0.33321485,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,left_cheek,0.3,34,91,0.20356813073158264
90,Mahmoud Abbas,53,53,Mahmoud Abbas,0.3951292,0.3951292,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,left_cheek,0.3,34,92,0.10442894697189331
91,Mahmoud Abbas,53,53,Mahmoud Abbas,0.2805969,0.2805969,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,left_cheek,0.3,34,93,0.13960349559783936
92,Mahmoud Abbas,53,53,Mahmoud Abbas,0.45385796,0.45385796,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,left_cheek,0.3,34,94,0.062336623668670654
93,Mahmoud Abbas,53,53,Mahmoud Abbas,0.43334794,0.43334794,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,left_cheek,0.3,34,95,0.09627366065979004
94,Mahmoud Abbas,53,53,Mahmoud Abbas,0.3096128,0.3096128,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,left_cheek,0.3,34,96,0.142030268907547
95,Mahmoud Abbas,53,53,Mahmoud Abbas,0.46080613,0.46080613,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,left_cheek,0.3,34,97,0.10585892200469971
96,Mahmoud Abbas,53,53,Mahmoud Abbas,0.62294686,0.62294686,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,left_cheek,0.3,34,98,0.06818711757659912
97,Gloria Macapagal Arroyo,25,93,Victoria Clarke,0.3923625,0.14296839,False,True,False,False,True,True,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,left_cheek,0.3,34,99,0.056737422943115234
98,Gloria Macapagal Arroyo,25,25,Gloria Macapagal Arroyo,0.31827745,0.31827745,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,left_cheek,0.3,34,100,0.02541598677635193
99,Gloria Macapagal Arroyo,25,25,Gloria Macapagal Arroyo,0.27555025,0.27555025,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,left_cheek,0.3,34,101,0.0883651077747345
100,Gloria Macapagal Arroyo,25,25,Gloria Macapagal Arroyo,0.23367806,0.23367806,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,left_cheek,0.3,34,102,0.1577979177236557
101,Gloria Macapagal Arroyo,25,25,Gloria Macapagal Arroyo,0.24318099,0.24318099,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,left_cheek,0.3,34,103,0.09529310464859009
102,Gloria Macapagal Arroyo,25,25,Gloria Macapagal Arroyo,0.38437778,0.38437778,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,left_cheek,0.3,34,104,0.12089300155639648
103,Gloria Macapagal Arroyo,25,25,Gloria Macapagal Arroyo,0.34741187,0.34741187,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,left_cheek,0.3,34,105,-0.008588314056396484
104,Gloria Macapagal Arroyo,25,25,Gloria Macapagal Arroyo,0.3259675,0.3259675,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,left_cheek,0.3,34,106,0.08498495817184448
105,Steven Spielberg,84,84,Steven Spielberg,0.5734903,0.5734903,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,left_cheek,0.3,34,107,0.09056144952774048
106,Steven Spielberg,84,84,Steven Spielberg,0.3897494,0.3897494,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,left_cheek,0.3,34,109,0.06280690431594849
107,Steven Spielberg,84,84,Steven Spielberg,0.542354,0.542354,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,left_cheek,0.3,34,110,0.14775621891021729
108,Steven Spielberg,84,84,Steven Spielberg,0.31127137,0.31127137,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,left_cheek,0.3,34,112,0.14864462614059448
109,Norm Coleman,63,63,Norm Coleman,0.3950215,0.3950215,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,left_cheek,0.3,34,113,0.013874828815460205
110,Norm Coleman,63,63,Norm Coleman,0.34269804,0.34269804,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,left_cheek,0.3,34,114,0.011762678623199463
111,Norm Coleman,63,63,Norm Coleman,0.5401684,0.5401684,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,left_cheek,0.3,34,115,0.040991783142089844
112,Norm Coleman,63,93,Victoria Clarke,0.29537305,0.10109719,False,True,False,False,True,True,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,left_cheek,0.3,34,116,0.33345041424036026
113,Norm Coleman,63,63,Norm Coleman,0.38178775,0.38178775,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,left_cheek,0.3,34,117,0.02635052800178528
114,Norm Coleman,63,63,Norm Coleman,0.47409922,0.47409922,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,left_cheek,0.3,34,118,-0.04145932197570801
115,Catherine Zeta-Jones,13,13,Catherine Zeta-Jones,0.30716044,0.30716044,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,left_cheek,0.3,34,119,0.12100252509117126
116,Catherine Zeta-Jones,13,13,Catherine Zeta-Jones,0.54895663,0.54895663,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,left_cheek,0.3,34,120,0.019073784351348877
117,Catherine Zeta-Jones,13,78,Rubens Barrichello,0.27793306,0.21850607,False,True,False,False,True,True,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,left_cheek,0.3,34,121,0.21280941367149353
118,Catherine Zeta-Jones,13,13,Catherine Zeta-Jones,0.2710633,0.2710633,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,left_cheek,0.3,34,122,0.22768697142601013
119,Catherine Zeta-Jones,13,13,Catherine Zeta-Jones,0.30622765,0.30622765,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,left_cheek,0.3,34,123,0.1428638994693756
120,Catherine Zeta-Jones,13,13,Catherine Zeta-Jones,0.2126976,0.2126976,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,left_cheek,0.3,34,124,0.07960781455039978
121,Catherine Zeta-Jones,13,13,Catherine Zeta-Jones,0.34694463,0.34694463,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,left_cheek,0.3,34,125,0.0549834668636322
122,Catherine Zeta-Jones,13,13,Catherine Zeta-Jones,0.49249238,0.49249238,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,left_cheek,0.3,34,126,0.07298558950424194
123,Robert Blake,74,74,Robert Blake,0.6144777,0.6144777,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,left_cheek,0.3,34,127,0.11473113298416138
124,Robert Blake,74,74,Robert Blake,0.47772616,0.47772616,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,left_cheek,0.3,34,128,0.011165380477905273
125,Robert Blake,74,74,Robert Blake,0.38208467,0.38208467,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,left_cheek,0.3,34,129,0.020519673824310303
126,Robert Blake,74,74,Robert Blake,0.33807003,0.33807003,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,left_cheek,0.3,34,130,0.05997747182846069
127,Robert Blake,74,74,Robert Blake,0.3461352,0.3461352,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,left_cheek,0.3,34,131,0.014701932668685913
128,Robert Blake,74,74,Robert Blake,0.39026314,0.39026314,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,left_cheek,0.3,34,132,0.005790770053863525
129,Robert Blake,74,74,Robert Blake,0.4442923,0.4442923,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,left_cheek,0.3,34,133,0.18230187892913818
