probe_row,identity,true_db_idx,top1_db_idx,top1_identity,top1_similarity,true_similarity,rank1_correct,accepted,correct_accept,false_reject,misidentified,misaccept,model_short_name,condition,placement,location,patch_size_ratio,patch_size_px,base_probe_row,similarity_drop_from_clean
16,Ricardo Sanchez,72,72,Ricardo Sanchez,0.31450802,0.31450802,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,under_eye,0.3,34,16,0.3981054425239563
17,Roger Moore,76,76,Roger Moore,0.3931157,0.3931157,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,under_eye,0.3,34,17,0.19145840406417847
18,Roger Moore,76,76,Roger Moore,0.42645383,0.42645383,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,under_eye,0.3,34,18,0.11545765399932861
19,Roger Moore,76,76,Roger Moore,0.26874354,0.26874354,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,under_eye,0.3,34,19,0.2147459089756012
20,Roger Moore,76,76,Roger Moore,0.4640842,0.4640842,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,under_eye,0.3,34,20,0.1136239767074585
21,Edmund Stoiber,21,21,Edmund Stoiber,0.24666396,0.24666396,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,under_eye,0.3,34,21,0.1305433213710785
22,Edmund Stoiber,21,21,Edmund Stoiber,0.3467167,0.3467167,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,under_eye,0.3,34,22,0.05711963772773743
23,Edmund Stoiber,21,21,Edmund Stoiber,0.36804712,0.36804712,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,under_eye,0.3,34,23,0.11270782351493835
24,Edmund Stoiber,21,21,Edmund Stoiber,0.27132955,0.27132955,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,under_eye,0.3,34,24,0.12394377589225769
25,Edmund Stoiber,21,21,Edmund Stoiber,0.27843422,0.27843422,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,under_eye,0.3,34,25,0.20919311046600342
26,Edmund Stoiber,21,30,Ian Thorpe,0.19154003,0.1521348,False,True,False,False,True,True,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,under_eye,0.3,34,26,0.2098970115184784
27,Edmund Stoiber,21,21,Edmund Stoiber,0.19396102,0.19396102,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,under_eye,0.3,34,27,-0.001792624592781067
28,Edmund Stoiber,21,37,Joe Lieberman,0.17486437,0.14576147,False,True,False,False,True,True,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,under_eye,0.3,34,28,0.14056433737277985
29,Carmen Electra,12,69,Queen Elizabeth II,0.18598858,0.11776005,False,True,False,False,True,True,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,under_eye,0.3,34,29,0.2604662925004959
30,Carmen Electra,12,12,Carmen Electra,0.23853213,0.23853213,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,under_eye,0.3,34,30,0.40531599521636963
31,Carmen Electra,12,12,Carmen Electra,0.22662628,0.22662628,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,under_eye,0.3,34,31,0.3081285357475281
32,Carmen Electra,12,12,Carmen Electra,0.1877046,0.1877046,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,under_eye,0.3,34,32,0.3474663197994232
33,Carmen Electra,12,12,Carmen Electra,0.48403668,0.48403668,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,under_eye,0.3,34,33,0.2101738452911377
34,Tung Chee-hwa,92,92,Tung Chee-hwa,0.33963776,0.33963776,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,under_eye,0.3,34,34,0.0773470401763916
35,Tung Chee-hwa,92,92,Tung Chee-hwa,0.38731962,0.38731962,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,under_eye,0.3,34,35,0.21834427118301392
36,Tung Chee-hwa,92,92,Tung Chee-hwa,0.4481004,0.4481004,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,under_eye,0.3,34,36,0.07102954387664795
37,Tung Chee-hwa,92,92,Tung Chee-hwa,0.46469817,0.46469817,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,under_eye,0.3,34,37,0.17116549611091614
38,Tung Chee-hwa,92,92,Tung Chee-hwa,0.45602167,0.45602167,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,under_eye,0.3,34,38,0.03154894709587097
39,Tung Chee-hwa,92,92,Tung Chee-hwa,0.48881036,0.48881036,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,under_eye,0.3,34,39,-0.019977986812591553
40,Tung Chee-hwa,92,94,Wen Jiabao,0.14657088,-0.02833766,False,False,False,True,True,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,under_eye,0.3,34,40,0.3596681971102953
41,Tung Chee-hwa,92,92,Tung Chee-hwa,0.34133598,0.34133598,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,under_eye,0.3,34,41,0.1354553997516632
42,Woody Allen,96,96,Woody Allen,0.43465024,0.43465024,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,under_eye,0.3,34,42,0.21133357286453247
43,Woody Allen,96,96,Woody Allen,0.29713675,0.29713675,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,under_eye,0.3,34,43,0.30100688338279724
44,Woody Allen,96,96,Woody Allen,0.3116314,0.3116314,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,under_eye,0.3,34,44,0.003614872694015503
45,Woody Allen,96,82,Silvan Shalom,0.14678171,0.079569966,False,False,False,True,True,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,under_eye,0.3,34,45,0.2978593111038208
46,Kim Dae-jung,46,46,Kim Dae-jung,0.46475947,0.46475947,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,under_eye,0.3,34,46,0.14330393075942993
47,Kim Dae-jung,46,46,Kim Dae-jung,0.3655282,0.3655282,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,under_eye,0.3,34,47,0.009036839008331299
48,Kim Dae-jung,46,46,Kim Dae-jung,0.4479786,0.4479786,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,under_eye,0.3,34,48,0.18897095322608948
49,Kim Dae-jung,46,46,Kim Dae-jung,0.22225094,0.22225094,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,under_eye,0.3,34,49,0.33977293968200684
50,Kim Dae-jung,46,46,Kim Dae-jung,0.45136184,0.45136184,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,under_eye,0.3,34,50,0.10855597257614136
51,Kim Dae-jung,46,46,Kim Dae-jung,0.4117009,0.4117009,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,under_eye,0.3,34,51,0.036412060260772705
52,Kim Dae-jung,46,46,Kim Dae-jung,0.44051996,0.44051996,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,under_eye,0.3,34,52,0.031831324100494385
53,Lleyton Hewitt,51,93,Victoria Clarke,0.2256445,0.08137056,False,True,False,False,True,True,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,under_eye,0.3,34,53,0.3514529764652252
54,Lleyton Hewitt,51,51,Lleyton Hewitt,0.21710145,0.21710145,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,under_eye,0.3,34,54,0.2612910866737366
55,Lleyton Hewitt,51,51,Lleyton Hewitt,0.35681495,0.35681495,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,under_eye,0.3,34,55,0.11291605234146118
56,Lleyton Hewitt,51,51,Lleyton Hewitt,0.28051278,0.28051278,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,under_eye,0.3,34,56,0.27891895174980164
57,Lleyton Hewitt,51,93,Victoria Clarke,0.24309683,0.15719754,False,True,False,False,True,True,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,under_eye,0.3,34,57,0.17487311363220215
58,Lleyton Hewitt,51,51,Lleyton Hewitt,0.48226187,0.48226187,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,under_eye,0.3,34,58,0.1647491157054901
59,Lleyton Hewitt,51,93,Victoria Clarke,0.18419859,0.13363132,False,True,False,False,True,True,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,under_eye,0.3,34,59,0.311381995677948
60,Lleyton Hewitt,51,51,Lleyton Hewitt,0.30821133,0.30821133,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,under_eye,0.3,34,60,0.08360850811004639
61,Ben Affleck,4,4,Ben Affleck,0.32308066,0.32308066,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,under_eye,0.3,34,61,0.0767938494682312
62,Ben Affleck,4,4,Ben Affleck,0.2982906,0.2982906,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,under_eye,0.3,34,62,0.003190547227859497
63,Ben Affleck,4,4,Ben Affleck,0.5190213,0.5190213,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,under_eye,0.3,34,63,-0.026422500610351562
64,Ben Affleck,4,4,Ben Affleck,0.4671018,0.4671018,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,under_eye,0.3,34,64,0.004244208335876465
65,Ben Affleck,4,4,Ben Affleck,0.28526986,0.28526986,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,under_eye,0.3,34,65,0.019923865795135498
66,Ben Affleck,4,4,Ben Affleck,0.4839546,0.4839546,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,under_eye,0.3,34,66,0.005511462688446045
67,Jeremy Greenstock,35,35,Jeremy Greenstock,0.31014803,0.31014803,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,under_eye,0.3,34,67,0.3705616891384125
68,Jeremy Greenstock,35,35,Jeremy Greenstock,0.40826818,0.40826818,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,under_eye,0.3,34,68,0.056755900382995605
69,Jeremy Greenstock,35,35,Jeremy Greenstock,0.3914202,0.3914202,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,under_eye,0.3,34,69,0.35762661695480347
70,Jeremy Greenstock,35,35,Jeremy Greenstock,0.49666768,0.49666768,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,under_eye,0.3,34,70,0.06787717342376709
71,Jeremy Greenstock,35,93,Victoria Clarke,0.28763828,0.24152836,False,True,False,False,True,True,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,under_eye,0.3,34,71,0.2179555594921112
72,Jeremy Greenstock,35,35,Jeremy Greenstock,0.32041103,0.32041103,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,under_eye,0.3,34,72,0.2607055902481079
73,Jeremy Greenstock,35,93,Victoria Clarke,0.2421889,0.13203147,False,True,False,False,True,True,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,under_eye,0.3,34,73,0.3227822780609131
74,Jeremy Greenstock,35,93,Victoria Clarke,0.2148492,0.12543547,False,True,False,False,True,True,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,under_eye,0.3,34,74,0.18833237886428833
75,David Anderson,19,19,David Anderson,0.32956237,0.32956237,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,under_eye,0.3,34,75,0.03805890679359436
76,David Anderson,19,19,David Anderson,0.34257817,0.34257817,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,under_eye,0.3,34,76,0.025201499462127686
77,David Anderson,19,35,Jeremy Greenstock,0.16990437,0.07020968,False,True,False,False,True,True,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,under_eye,0.3,34,77,0.33621352910995483
78,David Anderson,19,19,David Anderson,0.14271532,0.14271532,True,False,False,True,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,under_eye,0.3,34,78,0.17016209661960602
79,John Stockton,39,65,Paul Wolfowitz,0.21679989,0.20404102,False,True,False,False,True,True,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,under_eye,0.3,34,79,-0.015105336904525757
80,John Stockton,39,30,Ian Thorpe,0.18630734,0.11101003,False,True,False,False,True,True,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,under_eye,0.3,34,80,0.14121724665164948
81,Zhu Rongji,99,99,Zhu Rongji,0.26591116,0.26591116,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,under_eye,0.3,34,83,0.10153213143348694
82,Zhu Rongji,99,99,Zhu Rongji,0.42469192,0.42469192,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,under_eye,0.3,34,84,0.3553180694580078
83,Zhu Rongji,99,99,Zhu Rongji,0.4359144,0.4359144,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,under_eye,0.3,34,85,0.09126418828964233
84,Zhu Rongji,99,99,Zhu Rongji,0.4734619,0.4734619,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,under_eye,0.3,34,86,0.19188347458839417
85,Zhu Rongji,99,93,Victoria Clarke,0.22441745,0.1538644,False,True,False,False,True,True,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,under_eye,0.3,34,87,0.4129103273153305
86,Zhu Rongji,99,99,Zhu Rongji,0.4050712,0.4050712,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,under_eye,0.3,34,88,0.11757874488830566
87,Zhu Rongji,99,99,Zhu Rongji,0.47035134,0.47035134,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,under_eye,0.3,34,89,0.23637568950653076
88,Zhu Rongji,99,32,Jason Kidd,0.16666555,0.15836751,False,True,False,False,True,True,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,under_eye,0.3,34,90,0.5241559743881226
89,Mahmoud Abbas,53,53,Mahmoud Abbas,0.40123227,0.40123227,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,under_eye,0.3,34,91,0.13555070757865906
90,Mahmoud Abbas,53,53,Mahmoud Abbas,0.39803678,0.39803678,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,under_eye,0.3,34,92,0.10152137279510498
91,Mahmoud Abbas,53,78,Rubens Barrichello,0.16085932,0.07297069,False,False,False,True,True,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,under_eye,0.3,34,93,0.3472297191619873
92,Mahmoud Abbas,53,53,Mahmoud Abbas,0.15534052,0.15534052,True,False,False,True,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,under_eye,0.3,34,94,0.36085405945777893
93,Mahmoud Abbas,53,53,Mahmoud Abbas,0.4323191,0.4323191,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,under_eye,0.3,34,95,0.09730249643325806
94,Mahmoud Abbas,53,53,Mahmoud Abbas,0.19260228,0.19260228,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,under_eye,0.3,34,96,0.25904080271720886
95,Mahmoud Abbas,53,53,Mahmoud Abbas,0.3022841,0.3022841,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,under_eye,0.3,34,97,0.26438096165657043
96,Mahmoud Abbas,53,53,Mahmoud Abbas,0.25279814,0.25279814,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,under_eye,0.3,34,98,0.4383358359336853
97,Gloria Macapagal Arroyo,25,25,Gloria Macapagal Arroyo,0.21146558,0.21146558,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,under_eye,0.3,34,99,-0.011759772896766663
98,Gloria Macapagal Arroyo,25,25,Gloria Macapagal Arroyo,0.25917616,0.25917616,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,under_eye,0.3,34,100,0.08451727032661438
99,Gloria Macapagal Arroyo,25,25,Gloria Macapagal Arroyo,0.21788406,0.21788406,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,under_eye,0.3,34,101,0.14603129029273987
100,Gloria Macapagal Arroyo,25,96,Woody Allen,0.17623642,0.17380834,False,True,False,False,True,True,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,under_eye,0.3,34,102,0.21766763925552368
101,Gloria Macapagal Arroyo,25,25,Gloria Macapagal Arroyo,0.22850397,0.22850397,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,under_eye,0.3,34,103,0.10997012257575989
102,Gloria Macapagal Arroyo,25,25,Gloria Macapagal Arroyo,0.21876666,0.21876666,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,under_eye,0.3,34,104,0.2865041196346283
103,Gloria Macapagal Arroyo,25,25,Gloria Macapagal Arroyo,0.28891364,0.28891364,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,under_eye,0.3,34,105,0.04990991950035095
104,Gloria Macapagal Arroyo,25,25,Gloria Macapagal Arroyo,0.21152392,0.21152392,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,under_eye,0.3,34,106,0.199428528547287
105,Steven Spielberg,84,84,Steven Spielberg,0.19485635,0.19485635,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,under_eye,0.3,34,107,0.4691954255104065
106,Steven Spielberg,84,52,Madonna,0.15052143,0.122237734,False,False,False,True,True,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,under_eye,0.3,34,109,0.3303185775876045
107,Steven Spielberg,84,19,David Anderson,0.2130155,0.20770912,False,True,False,False,True,True,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,under_eye,0.3,34,110,0.4824010878801346
108,Steven Spielberg,84,84,Steven Spielberg,0.2323965,0.2323965,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,under_eye,0.3,34,112,0.22751949727535248
109,Norm Coleman,63,63,Norm Coleman,0.2661386,0.2661386,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,under_eye,0.3,34,113,0.14275771379470825
110,Norm Coleman,63,63,Norm Coleman,0.19522773,0.19522773,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,under_eye,0.3,34,114,0.1592329889535904
111,Norm Coleman,63,14,Chanda Rubin,0.18389735,0.104617216,False,True,False,False,True,True,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,under_eye,0.3,34,115,0.47654297202825546
112,Norm Coleman,63,63,Norm Coleman,0.38915965,0.38915965,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,under_eye,0.3,34,116,0.04538795351982117
113,Norm Coleman,63,55,Martha Stewart,0.17011583,0.1359837,False,True,False,False,True,True,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,under_eye,0.3,34,117,0.2721545696258545
114,Norm Coleman,63,24,George W Bush,0.20781617,0.13217422,False,True,False,False,True,True,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,under_eye,0.3,34,118,0.3004656732082367
115,Catherine Zeta-Jones,13,93,Victoria Clarke,0.21268412,0.09167578,False,True,False,False,True,True,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,under_eye,0.3,34,119,0.33648718148469925
116,Catherine Zeta-Jones,13,13,Catherine Zeta-Jones,0.2335701,0.2335701,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,under_eye,0.3,34,120,0.3344603180885315
117,Catherine Zeta-Jones,13,69,Queen Elizabeth II,0.16248018,0.07643139,False,True,False,False,True,True,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,under_eye,0.3,34,121,0.3548840880393982
118,Catherine Zeta-Jones,13,13,Catherine Zeta-Jones,0.21089041,0.21089041,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,under_eye,0.3,34,122,0.28785985708236694
119,Catherine Zeta-Jones,13,13,Catherine Zeta-Jones,0.24288103,0.24288103,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,under_eye,0.3,34,123,0.20621052384376526
120,Catherine Zeta-Jones,13,31,JK Rowling,0.20696828,0.051870342,False,True,False,False,True,True,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,under_eye,0.3,34,124,0.24043506756424904
121,Catherine Zeta-Jones,13,31,JK Rowling,0.18624097,0.14562002,False,True,False,False,True,True,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,under_eye,0.3,34,125,0.25630807876586914
122,Catherine Zeta-Jones,13,13,Catherine Zeta-Jones,0.41096675,0.41096675,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,under_eye,0.3,34,126,0.1545112133026123
123,Robert Blake,74,74,Robert Blake,0.432513,0.432513,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,under_eye,0.3,34,127,0.2966958284378052
124,Robert Blake,74,74,Robert Blake,0.2319786,0.2319786,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,under_eye,0.3,34,128,0.2569129467010498
125,Robert Blake,74,64,Paul Martin,0.171734,0.045623712,False,True,False,False,True,True,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,under_eye,0.3,34,129,0.3569806292653084
126,Robert Blake,74,81,Shimon Peres,0.17414814,0.16155934,False,True,False,False,True,True,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,under_eye,0.3,34,130,0.23648816347122192
127,Robert Blake,74,87,Tim Henman,0.1797401,0.05798408,False,True,False,False,True,True,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,under_eye,0.3,34,131,0.3028530515730381
128,Robert Blake,74,64,Paul Martin,0.21677935,0.055995505,False,True,False,False,True,True,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,under_eye,0.3,34,132,0.3400584049522877
129,Robert Blake,74,74,Robert Blake,0.2479536,0.2479536,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,under_eye,0.3,34,133,0.3786405920982361
130,Queen Elizabeth II,69,69,Queen Elizabeth II,0.38220197,0.38220197,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,under_eye,0.3,34,134,0.05553174018859863
