probe_row,identity,true_db_idx,top1_db_idx,top1_identity,top1_similarity,true_similarity,rank1_correct,accepted,correct_accept,false_reject,misidentified,misaccept,model_short_name,condition,placement,location,patch_size_ratio,patch_size_px,base_probe_row,similarity_drop_from_clean
114,Norm Coleman,63,93,Victoria Clarke,0.20888367,0.14165664,False,True,False,False,True,True,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,nose_bridge,0.3,34,118,0.29098325967788696
115,Catherine Zeta-Jones,13,93,Victoria Clarke,0.2508489,0.002572162,False,True,False,False,True,True,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,nose_bridge,0.3,34,119,0.4255908001214266
116,Catherine Zeta-Jones,13,13,Catherine Zeta-Jones,0.31422848,0.31422848,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,nose_bridge,0.3,34,120,0.25380194187164307
117,Catherine Zeta-Jones,13,0,Abdullah Gul,0.14011133,-0.00508962,False,False,False,True,True,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,nose_bridge,0.3,34,121,0.4364051017910242
118,Catherine Zeta-Jones,13,93,Victoria Clarke,0.16217643,0.1231164,False,True,False,False,True,True,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,nose_bridge,0.3,34,122,0.3756338730454445
119,Catherine Zeta-Jones,13,13,Catherine Zeta-Jones,0.22603357,0.22603357,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,nose_bridge,0.3,34,123,0.22305798530578613
120,Catherine Zeta-Jones,13,3,Ari Fleischer,0.15860148,0.09684527,False,False,False,True,True,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,nose_bridge,0.3,34,124,0.19546014070510864
121,Catherine Zeta-Jones,13,31,JK Rowling,0.19615805,0.1805826,False,True,False,False,True,True,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,nose_bridge,0.3,34,125,0.22134549915790558
122,Catherine Zeta-Jones,13,13,Catherine Zeta-Jones,0.28818196,0.28818196,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,nose_bridge,0.3,34,126,0.2772960066795349
123,Robert Blake,74,74,Robert Blake,0.42796534,0.42796534,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,nose_bridge,0.3,34,127,0.30124348402023315
124,Robert Blake,74,74,Robert Blake,0.26865315,0.26865315,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,nose_bridge,0.3,34,128,0.22023838758468628
125,Robert Blake,74,95,William Macy,0.14397022,-0.074368194,False,False,False,True,True,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,nose_bridge,0.3,34,129,0.4769725352525711
126,Robert Blake,74,81,Shimon Peres,0.18237811,0.0979997,False,True,False,False,True,True,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,nose_bridge,0.3,34,130,0.3000478073954582
127,Robert Blake,74,30,Ian Thorpe,0.16835476,0.030800093,False,True,False,False,True,True,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,nose_bridge,0.3,34,131,0.33003703877329826
128,Robert Blake,74,95,William Macy,0.19527112,0.0140169095,False,True,False,False,True,True,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,nose_bridge,0.3,34,132,0.38203700073063374
