probe_row,identity,true_db_idx,top1_db_idx,top1_identity,top1_similarity,true_similarity,rank1_correct,accepted,correct_accept,false_reject,misidentified,misaccept,model_short_name,condition,placement,location,patch_size_ratio,patch_size_px,base_probe_row,similarity_drop_from_clean
16,Ricardo Sanchez,72,72,Ricardo Sanchez,0.7033721,0.7033721,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,landmark_relative,right_cheek,0.3,34,16,0.009241342544555664
17,Roger Moore,76,76,Roger Moore,0.56433773,0.56433773,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,landmark_relative,right_cheek,0.3,34,17,0.02023637294769287
18,Roger Moore,76,76,Roger Moore,0.50815636,0.50815636,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,landmark_relative,right_cheek,0.3,34,18,0.03375512361526489
19,Roger Moore,76,76,Roger Moore,0.48458558,0.48458558,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,landmark_relative,right_cheek,0.3,34,19,-0.0010961294174194336
20,Roger Moore,76,76,Roger Moore,0.514976,0.514976,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,landmark_relative,right_cheek,0.3,34,20,0.06273216009140015
21,Edmund Stoiber,21,21,Edmund Stoiber,0.35983557,0.35983557,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,landmark_relative,right_cheek,0.3,34,21,0.017371714115142822
22,Edmund Stoiber,21,21,Edmund Stoiber,0.41455957,0.41455957,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,landmark_relative,right_cheek,0.3,34,22,-0.010723233222961426
23,Edmund Stoiber,21,21,Edmund Stoiber,0.4712552,0.4712552,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,landmark_relative,right_cheek,0.3,34,23,0.009499728679656982
24,Edmund Stoiber,21,21,Edmund Stoiber,0.39447895,0.39447895,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,landmark_relative,right_cheek,0.3,34,24,0.0007943809032440186
25,Edmund Stoiber,21,21,Edmund Stoiber,0.4823031,0.4823031,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,landmark_relative,right_cheek,0.3,34,25,0.005324214696884155
26,Edmund Stoiber,21,21,Edmund Stoiber,0.36225244,0.36225244,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,landmark_relative,right_cheek,0.3,34,26,-0.0002206265926361084
27,Edmund Stoiber,21,21,Edmund Stoiber,0.19391304,0.19391304,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,landmark_relative,right_cheek,0.3,34,27,-0.0017446428537368774
28,Edmund Stoiber,21,21,Edmund Stoiber,0.24173564,0.24173564,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,landmark_relative,right_cheek,0.3,34,28,0.04459017515182495
29,Carmen Electra,12,12,Carmen Electra,0.3947473,0.3947473,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,landmark_relative,right_cheek,0.3,34,29,-0.016520947217941284
30,Carmen Electra,12,12,Carmen Electra,0.6449588,0.6449588,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,landmark_relative,right_cheek,0.3,34,30,-0.001110672950744629
31,Carmen Electra,12,12,Carmen Electra,0.52650017,0.52650017,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,landmark_relative,right_cheek,0.3,34,31,0.008254647254943848
32,Carmen Electra,12,12,Carmen Electra,0.494228,0.494228,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,landmark_relative,right_cheek,0.3,34,32,0.04094290733337402
33,Carmen Electra,12,12,Carmen Electra,0.6828051,0.6828051,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,landmark_relative,right_cheek,0.3,34,33,0.011405408382415771
34,Tung Chee-hwa,92,92,Tung Chee-hwa,0.3978067,0.3978067,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,landmark_relative,right_cheek,0.3,34,34,0.01917809247970581
35,Tung Chee-hwa,92,92,Tung Chee-hwa,0.60010123,0.60010123,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,landmark_relative,right_cheek,0.3,34,35,0.0055626630783081055
36,Tung Chee-hwa,92,92,Tung Chee-hwa,0.5153472,0.5153472,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,landmark_relative,right_cheek,0.3,34,36,0.0037827491760253906
37,Tung Chee-hwa,92,92,Tung Chee-hwa,0.6336235,0.6336235,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,landmark_relative,right_cheek,0.3,34,37,0.0022401809692382812
38,Tung Chee-hwa,92,92,Tung Chee-hwa,0.5262767,0.5262767,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,landmark_relative,right_cheek,0.3,34,38,-0.03870609402656555
39,Tung Chee-hwa,92,92,Tung Chee-hwa,0.45877647,0.45877647,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,landmark_relative,right_cheek,0.3,34,39,0.010055899620056152
40,Tung Chee-hwa,92,92,Tung Chee-hwa,0.31003797,0.31003797,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,landmark_relative,right_cheek,0.3,34,40,0.021292567253112793
41,Tung Chee-hwa,92,92,Tung Chee-hwa,0.44522578,0.44522578,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,landmark_relative,right_cheek,0.3,34,41,0.03156560659408569
42,Woody Allen,96,96,Woody Allen,0.6203877,0.6203877,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,landmark_relative,right_cheek,0.3,34,42,0.025596141815185547
43,Woody Allen,96,96,Woody Allen,0.57204306,0.57204306,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,landmark_relative,right_cheek,0.3,34,43,0.026100575923919678
44,Woody Allen,96,96,Woody Allen,0.30277866,0.30277866,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,landmark_relative,right_cheek,0.3,34,44,0.012467622756958008
45,Woody Allen,96,96,Woody Allen,0.36128178,0.36128178,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,landmark_relative,right_cheek,0.3,34,45,0.016147494316101074
46,Kim Dae-jung,46,46,Kim Dae-jung,0.58964103,0.58964103,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,landmark_relative,right_cheek,0.3,34,46,0.018422365188598633
47,Kim Dae-jung,46,46,Kim Dae-jung,0.33547676,0.33547676,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,landmark_relative,right_cheek,0.3,34,47,0.039088279008865356
48,Kim Dae-jung,46,46,Kim Dae-jung,0.61114764,0.61114764,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,landmark_relative,right_cheek,0.3,34,48,0.025801897048950195
49,Kim Dae-jung,46,46,Kim Dae-jung,0.56476104,0.56476104,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,landmark_relative,right_cheek,0.3,34,49,-0.0027371644973754883
50,Kim Dae-jung,46,46,Kim Dae-jung,0.5618029,0.5618029,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,landmark_relative,right_cheek,0.3,34,50,-0.0018851161003112793
51,Kim Dae-jung,46,46,Kim Dae-jung,0.45525828,0.45525828,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,landmark_relative,right_cheek,0.3,34,51,-0.007145315408706665
52,Kim Dae-jung,46,46,Kim Dae-jung,0.4936903,0.4936903,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,landmark_relative,right_cheek,0.3,34,52,-0.02133902907371521
53,Lleyton Hewitt,51,51,Lleyton Hewitt,0.40703702,0.40703702,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,landmark_relative,right_cheek,0.3,34,53,0.025786519050598145
54,Lleyton Hewitt,51,51,Lleyton Hewitt,0.48795724,0.48795724,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,landmark_relative,right_cheek,0.3,34,54,-0.009564697742462158
55,Lleyton Hewitt,51,51,Lleyton Hewitt,0.46464232,0.46464232,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,landmark_relative,right_cheek,0.3,34,55,0.005088686943054199
56,Lleyton Hewitt,51,51,Lleyton Hewitt,0.57126963,0.57126963,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,landmark_relative,right_cheek,0.3,34,56,-0.011837899684906006
57,Lleyton Hewitt,51,51,Lleyton Hewitt,0.32691085,0.32691085,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,landmark_relative,right_cheek,0.3,34,57,0.00515979528427124
58,Lleyton Hewitt,51,51,Lleyton Hewitt,0.6326306,0.6326306,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,landmark_relative,right_cheek,0.3,34,58,0.014380395412445068
59,Lleyton Hewitt,51,51,Lleyton Hewitt,0.41672897,0.41672897,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,landmark_relative,right_cheek,0.3,34,59,0.028284341096878052
60,Lleyton Hewitt,51,51,Lleyton Hewitt,0.4390371,0.4390371,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,landmark_relative,right_cheek,0.3,34,60,-0.04721727967262268
61,Ben Affleck,4,4,Ben Affleck,0.38593715,0.38593715,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,landmark_relative,right_cheek,0.3,34,61,0.01393735408782959
62,Ben Affleck,4,4,Ben Affleck,0.2986642,0.2986642,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,landmark_relative,right_cheek,0.3,34,62,0.0028169453144073486
63,Ben Affleck,4,4,Ben Affleck,0.48895133,0.48895133,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,landmark_relative,right_cheek,0.3,34,63,0.003647446632385254
64,Ben Affleck,4,4,Ben Affleck,0.4675936,0.4675936,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,landmark_relative,right_cheek,0.3,34,64,0.003752410411834717
65,Ben Affleck,4,4,Ben Affleck,0.28641093,0.28641093,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,landmark_relative,right_cheek,0.3,34,65,0.01878279447555542
66,Ben Affleck,4,4,Ben Affleck,0.41454828,0.41454828,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,landmark_relative,right_cheek,0.3,34,66,0.07491779327392578
67,Jeremy Greenstock,35,35,Jeremy Greenstock,0.6763483,0.6763483,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,landmark_relative,right_cheek,0.3,34,67,0.004361391067504883
68,Jeremy Greenstock,35,35,Jeremy Greenstock,0.45748958,0.45748958,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,landmark_relative,right_cheek,0.3,34,68,0.007534503936767578
69,Jeremy Greenstock,35,35,Jeremy Greenstock,0.75026155,0.75026155,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,landmark_relative,right_cheek,0.3,34,69,-0.001214742660522461
70,Jeremy Greenstock,35,35,Jeremy Greenstock,0.5463599,0.5463599,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,landmark_relative,right_cheek,0.3,34,70,0.018184959888458252
71,Jeremy Greenstock,35,35,Jeremy Greenstock,0.46124864,0.46124864,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,landmark_relative,right_cheek,0.3,34,71,-0.0017647147178649902
72,Jeremy Greenstock,35,35,Jeremy Greenstock,0.5690213,0.5690213,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,landmark_relative,right_cheek,0.3,34,72,0.012095332145690918
73,Jeremy Greenstock,35,35,Jeremy Greenstock,0.44279724,0.44279724,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,landmark_relative,right_cheek,0.3,34,73,0.012016505002975464
74,Jeremy Greenstock,35,35,Jeremy Greenstock,0.3115443,0.3115443,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,landmark_relative,right_cheek,0.3,34,74,0.0022235512733459473
75,David Anderson,19,19,David Anderson,0.34231415,0.34231415,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,landmark_relative,right_cheek,0.3,34,75,0.025307118892669678
76,David Anderson,19,19,David Anderson,0.32197785,0.32197785,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,landmark_relative,right_cheek,0.3,34,76,0.04580181837081909
77,David Anderson,19,19,David Anderson,0.408178,0.408178,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,landmark_relative,right_cheek,0.3,34,77,-0.0017547905445098877
78,David Anderson,19,19,David Anderson,0.3025483,0.3025483,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,landmark_relative,right_cheek,0.3,34,78,0.010329127311706543
79,John Stockton,39,39,John Stockton,0.18808678,0.18808678,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,landmark_relative,right_cheek,0.3,34,79,0.0008489042520523071
80,John Stockton,39,39,John Stockton,0.24585876,0.24585876,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,landmark_relative,right_cheek,0.3,34,80,0.006368517875671387
81,Zhu Rongji,99,99,Zhu Rongji,0.35558856,0.35558856,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,landmark_relative,right_cheek,0.3,34,83,0.011854737997055054
82,Zhu Rongji,99,99,Zhu Rongji,0.76477504,0.76477504,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,landmark_relative,right_cheek,0.3,34,84,0.015234947204589844
83,Zhu Rongji,99,99,Zhu Rongji,0.5259658,0.5259658,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,landmark_relative,right_cheek,0.3,34,85,0.001212775707244873
84,Zhu Rongji,99,99,Zhu Rongji,0.6622316,0.6622316,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,landmark_relative,right_cheek,0.3,34,86,0.0031137466430664062
85,Zhu Rongji,99,99,Zhu Rongji,0.5435327,0.5435327,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,landmark_relative,right_cheek,0.3,34,87,0.02324199676513672
86,Zhu Rongji,99,99,Zhu Rongji,0.5088327,0.5088327,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,landmark_relative,right_cheek,0.3,34,88,0.013817250728607178
87,Zhu Rongji,99,99,Zhu Rongji,0.6943487,0.6943487,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,landmark_relative,right_cheek,0.3,34,89,0.012378334999084473
88,Zhu Rongji,99,99,Zhu Rongji,0.66603625,0.66603625,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,landmark_relative,right_cheek,0.3,34,90,0.0164872407913208
89,Mahmoud Abbas,53,53,Mahmoud Abbas,0.50991493,0.50991493,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,landmark_relative,right_cheek,0.3,34,91,0.026868045330047607
90,Mahmoud Abbas,53,53,Mahmoud Abbas,0.4617473,0.4617473,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,landmark_relative,right_cheek,0.3,34,92,0.03781086206436157
91,Mahmoud Abbas,53,53,Mahmoud Abbas,0.40677834,0.40677834,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,landmark_relative,right_cheek,0.3,34,93,0.013422071933746338
92,Mahmoud Abbas,53,53,Mahmoud Abbas,0.4978236,0.4978236,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,landmark_relative,right_cheek,0.3,34,94,0.018370985984802246
93,Mahmoud Abbas,53,53,Mahmoud Abbas,0.5278495,0.5278495,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,landmark_relative,right_cheek,0.3,34,95,0.0017721056938171387
94,Mahmoud Abbas,53,53,Mahmoud Abbas,0.43212608,0.43212608,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,landmark_relative,right_cheek,0.3,34,96,0.01951700448989868
95,Mahmoud Abbas,53,53,Mahmoud Abbas,0.54046607,0.54046607,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,landmark_relative,right_cheek,0.3,34,97,0.026198983192443848
96,Mahmoud Abbas,53,53,Mahmoud Abbas,0.6928117,0.6928117,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,landmark_relative,right_cheek,0.3,34,98,-0.0016777515411376953
97,Gloria Macapagal Arroyo,25,25,Gloria Macapagal Arroyo,0.20072892,0.20072892,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,landmark_relative,right_cheek,0.3,34,99,-0.00102311372756958
98,Gloria Macapagal Arroyo,25,25,Gloria Macapagal Arroyo,0.35661438,0.35661438,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,landmark_relative,right_cheek,0.3,34,100,-0.012920945882797241
99,Gloria Macapagal Arroyo,25,25,Gloria Macapagal Arroyo,0.3496589,0.3496589,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,landmark_relative,right_cheek,0.3,34,101,0.014256447553634644
100,Gloria Macapagal Arroyo,25,25,Gloria Macapagal Arroyo,0.39567596,0.39567596,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,landmark_relative,right_cheek,0.3,34,102,-0.004199981689453125
101,Gloria Macapagal Arroyo,25,25,Gloria Macapagal Arroyo,0.32845718,0.32845718,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,landmark_relative,right_cheek,0.3,34,103,0.010016918182373047
102,Gloria Macapagal Arroyo,25,25,Gloria Macapagal Arroyo,0.516039,0.516039,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,landmark_relative,right_cheek,0.3,34,104,-0.010768234729766846
103,Gloria Macapagal Arroyo,25,25,Gloria Macapagal Arroyo,0.32261896,0.32261896,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,landmark_relative,right_cheek,0.3,34,105,0.0162045955657959
104,Gloria Macapagal Arroyo,25,25,Gloria Macapagal Arroyo,0.40152308,0.40152308,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,landmark_relative,right_cheek,0.3,34,106,0.009429365396499634
105,Steven Spielberg,84,84,Steven Spielberg,0.6491779,0.6491779,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,landmark_relative,right_cheek,0.3,34,107,0.014873862266540527
106,Steven Spielberg,84,84,Steven Spielberg,0.45920414,0.45920414,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,landmark_relative,right_cheek,0.3,34,109,-0.006647825241088867
107,Steven Spielberg,84,84,Steven Spielberg,0.68543243,0.68543243,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,landmark_relative,right_cheek,0.3,34,110,0.004677772521972656
108,Steven Spielberg,84,84,Steven Spielberg,0.47184336,0.47184336,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,landmark_relative,right_cheek,0.3,34,112,-0.011927366256713867
109,Norm Coleman,63,63,Norm Coleman,0.40821883,0.40821883,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,landmark_relative,right_cheek,0.3,34,113,0.0006774961948394775
110,Norm Coleman,63,63,Norm Coleman,0.35668427,0.35668427,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,landmark_relative,right_cheek,0.3,34,114,-0.0022235512733459473
111,Norm Coleman,63,63,Norm Coleman,0.5744113,0.5744113,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,landmark_relative,right_cheek,0.3,34,115,0.00674891471862793
112,Norm Coleman,63,63,Norm Coleman,0.3863175,0.3863175,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,landmark_relative,right_cheek,0.3,34,116,0.048230111598968506
113,Norm Coleman,63,63,Norm Coleman,0.39816207,0.39816207,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,landmark_relative,right_cheek,0.3,34,117,0.009976208209991455
114,Norm Coleman,63,63,Norm Coleman,0.41701376,0.41701376,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,landmark_relative,right_cheek,0.3,34,118,0.015626132488250732
115,Catherine Zeta-Jones,13,13,Catherine Zeta-Jones,0.39694303,0.39694303,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,landmark_relative,right_cheek,0.3,34,119,0.031219929456710815
116,Catherine Zeta-Jones,13,13,Catherine Zeta-Jones,0.5395889,0.5395889,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,landmark_relative,right_cheek,0.3,34,120,0.02844148874282837
117,Catherine Zeta-Jones,13,13,Catherine Zeta-Jones,0.41525906,0.41525906,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,landmark_relative,right_cheek,0.3,34,121,0.016056418418884277
118,Catherine Zeta-Jones,13,13,Catherine Zeta-Jones,0.4746502,0.4746502,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,landmark_relative,right_cheek,0.3,34,122,0.024100065231323242
119,Catherine Zeta-Jones,13,13,Catherine Zeta-Jones,0.47241884,0.47241884,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,landmark_relative,right_cheek,0.3,34,123,-0.023327291011810303
120,Catherine Zeta-Jones,13,13,Catherine Zeta-Jones,0.26288635,0.26288635,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,landmark_relative,right_cheek,0.3,34,124,0.02941906452178955
121,Catherine Zeta-Jones,13,13,Catherine Zeta-Jones,0.38595647,0.38595647,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,landmark_relative,right_cheek,0.3,34,125,0.015971630811691284
122,Catherine Zeta-Jones,13,13,Catherine Zeta-Jones,0.53836536,0.53836536,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,landmark_relative,right_cheek,0.3,34,126,0.027112603187561035
123,Robert Blake,74,74,Robert Blake,0.70423317,0.70423317,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,landmark_relative,right_cheek,0.3,34,127,0.02497565746307373
124,Robert Blake,74,74,Robert Blake,0.47563553,0.47563553,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,landmark_relative,right_cheek,0.3,34,128,0.0132560133934021
125,Robert Blake,74,74,Robert Blake,0.39230114,0.39230114,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,landmark_relative,right_cheek,0.3,34,129,0.010303199291229248
126,Robert Blake,74,74,Robert Blake,0.38167495,0.38167495,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,landmark_relative,right_cheek,0.3,34,130,0.01637256145477295
127,Robert Blake,74,74,Robert Blake,0.3636738,0.3636738,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,landmark_relative,right_cheek,0.3,34,131,-0.002836674451828003
128,Robert Blake,74,74,Robert Blake,0.38909882,0.38909882,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,landmark_relative,right_cheek,0.3,34,132,0.006955087184906006
129,Robert Blake,74,74,Robert Blake,0.6048911,0.6048911,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,landmark_relative,right_cheek,0.3,34,133,0.021703064441680908
130,Queen Elizabeth II,69,69,Queen Elizabeth II,0.4444319,0.4444319,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,landmark_relative,right_cheek,0.3,34,134,-0.006698191165924072
131,Queen Elizabeth II,69,69,Queen Elizabeth II,0.31381,0.31381,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,landmark_relative,right_cheek,0.3,34,135,0.036152392625808716
