probe_row,identity,true_db_idx,top1_db_idx,top1_identity,top1_similarity,true_similarity,rank1_correct,accepted,correct_accept,false_reject,misidentified,misaccept,model_short_name,condition,placement,location,patch_size_ratio,patch_size_px,base_probe_row,similarity_drop_from_clean
22,Edmund Stoiber,21,21,Edmund Stoiber,0.39596254,0.39596254,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_under_eye,0.3,34,22,0.00787380337715149
23,Edmund Stoiber,21,21,Edmund Stoiber,0.384062,0.384062,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_under_eye,0.3,34,23,0.09669294953346252
24,Edmund Stoiber,21,21,Edmund Stoiber,0.30771542,0.30771542,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_under_eye,0.3,34,24,0.08755791187286377
25,Edmund Stoiber,21,21,Edmund Stoiber,0.38745493,0.38745493,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_under_eye,0.3,34,25,0.10017240047454834
26,Edmund Stoiber,21,21,Edmund Stoiber,0.27000776,0.27000776,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_under_eye,0.3,34,26,0.0920240581035614
27,Edmund Stoiber,21,21,Edmund Stoiber,0.18063836,0.18063836,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_under_eye,0.3,34,27,0.011530041694641113
28,Edmund Stoiber,21,21,Edmund Stoiber,0.17779163,0.17779163,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_under_eye,0.3,34,28,0.10853418707847595
29,Carmen Electra,12,93,Victoria Clarke,0.25419337,0.1294719,False,True,False,False,True,True,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_under_eye,0.3,34,29,0.24875444173812866
30,Carmen Electra,12,12,Carmen Electra,0.6315099,0.6315099,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_under_eye,0.3,34,30,0.012338221073150635
31,Carmen Electra,12,12,Carmen Electra,0.34695822,0.34695822,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_under_eye,0.3,34,31,0.18779659271240234
32,Carmen Electra,12,12,Carmen Electra,0.46821764,0.46821764,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_under_eye,0.3,34,32,0.06695327162742615
33,Carmen Electra,12,12,Carmen Electra,0.6734679,0.6734679,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_under_eye,0.3,34,33,0.02074265480041504
34,Tung Chee-hwa,92,92,Tung Chee-hwa,0.35959345,0.35959345,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_under_eye,0.3,34,34,0.057391345500946045
35,Tung Chee-hwa,92,92,Tung Chee-hwa,0.4790724,0.4790724,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_under_eye,0.3,34,35,0.1265915036201477
36,Tung Chee-hwa,92,92,Tung Chee-hwa,0.4888649,0.4888649,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_under_eye,0.3,34,36,0.03026503324508667
37,Tung Chee-hwa,92,92,Tung Chee-hwa,0.5200149,0.5200149,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_under_eye,0.3,34,37,0.11584877967834473
38,Tung Chee-hwa,92,92,Tung Chee-hwa,0.4766028,0.4766028,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_under_eye,0.3,34,38,0.010967820882797241
39,Tung Chee-hwa,92,92,Tung Chee-hwa,0.4539037,0.4539037,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_under_eye,0.3,34,39,0.014928668737411499
40,Tung Chee-hwa,92,93,Victoria Clarke,0.24036977,0.14700985,False,True,False,False,True,True,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_under_eye,0.3,34,40,0.18432068824768066
41,Tung Chee-hwa,92,92,Tung Chee-hwa,0.34327722,0.34327722,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_under_eye,0.3,34,41,0.1335141658782959
42,Woody Allen,96,96,Woody Allen,0.43354,0.43354,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_under_eye,0.3,34,42,0.21244382858276367
43,Woody Allen,96,96,Woody Allen,0.47313425,0.47313425,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_under_eye,0.3,34,43,0.12500938773155212
44,Woody Allen,96,96,Woody Allen,0.30110908,0.30110908,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_under_eye,0.3,34,44,0.014137208461761475
45,Woody Allen,96,96,Woody Allen,0.23027715,0.23027715,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_under_eye,0.3,34,45,0.1471521258354187
46,Kim Dae-jung,46,46,Kim Dae-jung,0.37478417,0.37478417,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_under_eye,0.3,34,46,0.23327922821044922
47,Kim Dae-jung,46,46,Kim Dae-jung,0.3918925,0.3918925,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_under_eye,0.3,34,47,-0.017327457666397095
48,Kim Dae-jung,46,46,Kim Dae-jung,0.26823008,0.26823008,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_under_eye,0.3,34,48,0.3687194585800171
49,Kim Dae-jung,46,46,Kim Dae-jung,0.5495764,0.5495764,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_under_eye,0.3,34,49,0.012447476387023926
50,Kim Dae-jung,46,46,Kim Dae-jung,0.51770496,0.51770496,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_under_eye,0.3,34,50,0.042212843894958496
51,Kim Dae-jung,46,46,Kim Dae-jung,0.35441414,0.35441414,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_under_eye,0.3,34,51,0.09369882941246033
52,Kim Dae-jung,46,46,Kim Dae-jung,0.48582217,0.48582217,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_under_eye,0.3,34,52,-0.013470888137817383
53,Lleyton Hewitt,51,51,Lleyton Hewitt,0.31748563,0.31748563,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_under_eye,0.3,34,53,0.11533790826797485
54,Lleyton Hewitt,51,51,Lleyton Hewitt,0.31665486,0.31665486,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_under_eye,0.3,34,54,0.16173768043518066
55,Lleyton Hewitt,51,51,Lleyton Hewitt,0.4157705,0.4157705,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_under_eye,0.3,34,55,0.05396050214767456
56,Lleyton Hewitt,51,51,Lleyton Hewitt,0.48227954,0.48227954,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_under_eye,0.3,34,56,0.07715219259262085
57,Lleyton Hewitt,51,51,Lleyton Hewitt,0.21582957,0.21582957,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_under_eye,0.3,34,57,0.11624108254909515
58,Lleyton Hewitt,51,51,Lleyton Hewitt,0.53791994,0.53791994,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_under_eye,0.3,34,58,0.10909104347229004
59,Lleyton Hewitt,51,51,Lleyton Hewitt,0.4178153,0.4178153,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_under_eye,0.3,34,59,0.02719801664352417
60,Lleyton Hewitt,51,51,Lleyton Hewitt,0.345394,0.345394,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_under_eye,0.3,34,60,0.046425849199295044
61,Ben Affleck,4,4,Ben Affleck,0.39989197,0.39989197,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_under_eye,0.3,34,61,-1.7464160919189453e-05
62,Ben Affleck,4,4,Ben Affleck,0.24256447,0.24256447,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_under_eye,0.3,34,62,0.058916687965393066
63,Ben Affleck,4,4,Ben Affleck,0.49044624,0.49044624,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_under_eye,0.3,34,63,0.0021525323390960693
64,Ben Affleck,4,4,Ben Affleck,0.34797773,0.34797773,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_under_eye,0.3,34,64,0.1233682930469513
65,Ben Affleck,4,4,Ben Affleck,0.2998299,0.2998299,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_under_eye,0.3,34,65,0.005363821983337402
66,Ben Affleck,4,4,Ben Affleck,0.406699,0.406699,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_under_eye,0.3,34,66,0.0827670693397522
67,Jeremy Greenstock,35,35,Jeremy Greenstock,0.5677676,0.5677676,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_under_eye,0.3,34,67,0.11294209957122803
68,Jeremy Greenstock,35,35,Jeremy Greenstock,0.42774856,0.42774856,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_under_eye,0.3,34,68,0.0372755229473114
69,Jeremy Greenstock,35,35,Jeremy Greenstock,0.6340488,0.6340488,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_under_eye,0.3,34,69,0.1149979829788208
70,Jeremy Greenstock,35,35,Jeremy Greenstock,0.46362677,0.46362677,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_under_eye,0.3,34,70,0.10091808438301086
71,Jeremy Greenstock,35,35,Jeremy Greenstock,0.34439692,0.34439692,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_under_eye,0.3,34,71,0.11508700251579285
72,Jeremy Greenstock,35,35,Jeremy Greenstock,0.49054778,0.49054778,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_under_eye,0.3,34,72,0.09056884050369263
73,Jeremy Greenstock,35,35,Jeremy Greenstock,0.3245932,0.3245932,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_under_eye,0.3,34,73,0.13022056221961975
74,Jeremy Greenstock,35,35,Jeremy Greenstock,0.2523332,0.2523332,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_under_eye,0.3,34,74,0.061434656381607056
75,David Anderson,19,24,George W Bush,0.23384121,0.19069135,False,True,False,False,True,True,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_under_eye,0.3,34,75,0.17692992091178894
76,David Anderson,19,19,David Anderson,0.33047017,0.33047017,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_under_eye,0.3,34,76,0.037309497594833374
77,David Anderson,19,19,David Anderson,0.32291138,0.32291138,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_under_eye,0.3,34,77,0.0835118293762207
78,David Anderson,19,19,David Anderson,0.304182,0.304182,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_under_eye,0.3,34,78,0.008695423603057861
79,John Stockton,39,65,Paul Wolfowitz,0.1659123,0.1592004,False,True,False,False,True,True,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_under_eye,0.3,34,79,0.029735282063484192
80,John Stockton,39,39,John Stockton,0.27944842,0.27944842,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_under_eye,0.3,34,80,-0.02722114324569702
81,Zhu Rongji,99,99,Zhu Rongji,0.31360143,0.31360143,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_under_eye,0.3,34,83,0.053841859102249146
82,Zhu Rongji,99,99,Zhu Rongji,0.6691334,0.6691334,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_under_eye,0.3,34,84,0.11087656021118164
83,Zhu Rongji,99,99,Zhu Rongji,0.49446207,0.49446207,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_under_eye,0.3,34,85,0.03271651268005371
84,Zhu Rongji,99,99,Zhu Rongji,0.60340106,0.60340106,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_under_eye,0.3,34,86,0.06194430589675903
85,Zhu Rongji,99,99,Zhu Rongji,0.42013407,0.42013407,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_under_eye,0.3,34,87,0.14664065837860107
86,Zhu Rongji,99,99,Zhu Rongji,0.42843488,0.42843488,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_under_eye,0.3,34,88,0.09421506524085999
87,Zhu Rongji,99,99,Zhu Rongji,0.52598125,0.52598125,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_under_eye,0.3,34,89,0.18074578046798706
88,Zhu Rongji,99,99,Zhu Rongji,0.4854195,0.4854195,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_under_eye,0.3,34,90,0.19710397720336914
89,Mahmoud Abbas,53,53,Mahmoud Abbas,0.48811623,0.48811623,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_under_eye,0.3,34,91,0.04866674542427063
90,Mahmoud Abbas,53,53,Mahmoud Abbas,0.32594368,0.32594368,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_under_eye,0.3,34,92,0.1736144721508026
91,Mahmoud Abbas,53,53,Mahmoud Abbas,0.33297616,0.33297616,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_under_eye,0.3,34,93,0.08722424507141113
92,Mahmoud Abbas,53,53,Mahmoud Abbas,0.37315997,0.37315997,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_under_eye,0.3,34,94,0.14303460717201233
93,Mahmoud Abbas,53,53,Mahmoud Abbas,0.50329,0.50329,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_under_eye,0.3,34,95,0.026331603527069092
94,Mahmoud Abbas,53,53,Mahmoud Abbas,0.3382666,0.3382666,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_under_eye,0.3,34,96,0.11337646842002869
95,Mahmoud Abbas,53,53,Mahmoud Abbas,0.511523,0.511523,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_under_eye,0.3,34,97,0.05514204502105713
96,Mahmoud Abbas,53,53,Mahmoud Abbas,0.5273849,0.5273849,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_under_eye,0.3,34,98,0.163749098777771
97,Gloria Macapagal Arroyo,25,28,Holly Hunter,0.21868601,0.20031533,False,True,False,False,True,True,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_under_eye,0.3,34,99,-0.0006095170974731445
98,Gloria Macapagal Arroyo,25,25,Gloria Macapagal Arroyo,0.32851478,0.32851478,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_under_eye,0.3,34,100,0.015178650617599487
99,Gloria Macapagal Arroyo,25,25,Gloria Macapagal Arroyo,0.30870152,0.30870152,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_under_eye,0.3,34,101,0.05521383881568909
100,Gloria Macapagal Arroyo,25,25,Gloria Macapagal Arroyo,0.3489135,0.3489135,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_under_eye,0.3,34,102,0.04256248474121094
101,Gloria Macapagal Arroyo,25,25,Gloria Macapagal Arroyo,0.26550108,0.26550108,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_under_eye,0.3,34,103,0.07297301292419434
102,Gloria Macapagal Arroyo,25,25,Gloria Macapagal Arroyo,0.27490312,0.27490312,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_under_eye,0.3,34,104,0.23036766052246094
103,Gloria Macapagal Arroyo,25,25,Gloria Macapagal Arroyo,0.32352066,0.32352066,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_under_eye,0.3,34,105,0.015302896499633789
104,Gloria Macapagal Arroyo,25,25,Gloria Macapagal Arroyo,0.32113892,0.32113892,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_under_eye,0.3,34,106,0.08981353044509888
105,Steven Spielberg,84,84,Steven Spielberg,0.51858616,0.51858616,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_under_eye,0.3,34,107,0.14546561241149902
106,Steven Spielberg,84,84,Steven Spielberg,0.2919831,0.2919831,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_under_eye,0.3,34,109,0.16057321429252625
107,Steven Spielberg,84,84,Steven Spielberg,0.48605365,0.48605365,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_under_eye,0.3,34,110,0.20405656099319458
108,Steven Spielberg,84,84,Steven Spielberg,0.24043456,0.24043456,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_under_eye,0.3,34,112,0.2194814383983612
109,Norm Coleman,63,63,Norm Coleman,0.2989676,0.2989676,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_under_eye,0.3,34,113,0.10992872714996338
110,Norm Coleman,63,63,Norm Coleman,0.3196145,0.3196145,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_under_eye,0.3,34,114,0.034846216440200806
111,Norm Coleman,63,63,Norm Coleman,0.48506987,0.48506987,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_under_eye,0.3,34,115,0.09609031677246094
112,Norm Coleman,63,63,Norm Coleman,0.41790193,0.41790193,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_under_eye,0.3,34,116,0.01664566993713379
113,Norm Coleman,63,63,Norm Coleman,0.37313396,0.37313396,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_under_eye,0.3,34,117,0.03500431776046753
114,Norm Coleman,63,63,Norm Coleman,0.258478,0.258478,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_under_eye,0.3,34,118,0.1741619110107422
115,Catherine Zeta-Jones,13,13,Catherine Zeta-Jones,0.2918586,0.2918586,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_under_eye,0.3,34,119,0.1363043487071991
116,Catherine Zeta-Jones,13,13,Catherine Zeta-Jones,0.3624586,0.3624586,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_under_eye,0.3,34,120,0.20557183027267456
117,Catherine Zeta-Jones,13,13,Catherine Zeta-Jones,0.3978073,0.3978073,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_under_eye,0.3,34,121,0.03350818157196045
118,Catherine Zeta-Jones,13,13,Catherine Zeta-Jones,0.3045231,0.3045231,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_under_eye,0.3,34,122,0.1942271590232849
119,Catherine Zeta-Jones,13,13,Catherine Zeta-Jones,0.38936314,0.38936314,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_under_eye,0.3,34,123,0.059728413820266724
120,Catherine Zeta-Jones,13,13,Catherine Zeta-Jones,0.15663707,0.15663707,True,False,False,True,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_under_eye,0.3,34,124,0.1356683373451233
121,Catherine Zeta-Jones,13,13,Catherine Zeta-Jones,0.14825222,0.14825222,True,False,False,True,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_under_eye,0.3,34,125,0.2536758780479431
122,Catherine Zeta-Jones,13,13,Catherine Zeta-Jones,0.4165253,0.4165253,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_under_eye,0.3,34,126,0.1489526629447937
123,Robert Blake,74,74,Robert Blake,0.67811173,0.67811173,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_under_eye,0.3,34,127,0.051097095012664795
124,Robert Blake,74,74,Robert Blake,0.41128004,0.41128004,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_under_eye,0.3,34,128,0.07761150598526001
125,Robert Blake,74,74,Robert Blake,0.28380728,0.28380728,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_under_eye,0.3,34,129,0.11879706382751465
126,Robert Blake,74,74,Robert Blake,0.2700067,0.2700067,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_under_eye,0.3,34,130,0.12804082036018372
127,Robert Blake,74,53,Mahmoud Abbas,0.18946767,0.08966428,False,True,False,False,True,True,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_under_eye,0.3,34,131,0.2711728513240814
128,Robert Blake,74,74,Robert Blake,0.35903773,0.35903773,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_under_eye,0.3,34,132,0.03701618313789368
