probe_row,identity,true_db_idx,top1_db_idx,top1_identity,top1_similarity,true_similarity,rank1_correct,accepted,correct_accept,false_reject,misidentified,misaccept,model_short_name,condition,placement,location,patch_size_ratio,patch_size_px,base_probe_row,similarity_drop_from_clean
11,Ciro Gomes,15,15,Ciro Gomes,0.49863452,0.49863452,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_cheek,0.3,34,11,0.058210790157318115
12,Ricardo Sanchez,72,72,Ricardo Sanchez,0.5731256,0.5731256,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_cheek,0.3,34,12,0.03435087203979492
13,Ricardo Sanchez,72,72,Ricardo Sanchez,0.4661138,0.4661138,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_cheek,0.3,34,13,0.03190314769744873
14,Ricardo Sanchez,72,72,Ricardo Sanchez,0.5359359,0.5359359,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_cheek,0.3,34,14,0.07849454879760742
15,Ricardo Sanchez,72,72,Ricardo Sanchez,0.4443758,0.4443758,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_cheek,0.3,34,15,0.148237407207489
16,Ricardo Sanchez,72,72,Ricardo Sanchez,0.66103053,0.66103053,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_cheek,0.3,34,16,0.051582932472229004
17,Roger Moore,76,76,Roger Moore,0.49534333,0.49534333,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_cheek,0.3,34,17,0.08923077583312988
18,Roger Moore,76,76,Roger Moore,0.46498498,0.46498498,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_cheek,0.3,34,18,0.07692649960517883
19,Roger Moore,76,76,Roger Moore,0.45065433,0.45065433,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_cheek,0.3,34,19,0.03283512592315674
20,Roger Moore,76,76,Roger Moore,0.42265373,0.42265373,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_cheek,0.3,34,20,0.15505445003509521
21,Edmund Stoiber,21,21,Edmund Stoiber,0.32679087,0.32679087,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_cheek,0.3,34,21,0.050416409969329834
22,Edmund Stoiber,21,21,Edmund Stoiber,0.38311177,0.38311177,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_cheek,0.3,34,22,0.020724564790725708
23,Edmund Stoiber,21,21,Edmund Stoiber,0.4341193,0.4341193,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_cheek,0.3,34,23,0.04663562774658203
24,Edmund Stoiber,21,21,Edmund Stoiber,0.294793,0.294793,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_cheek,0.3,34,24,0.10048031806945801
25,Edmund Stoiber,21,21,Edmund Stoiber,0.4557761,0.4557761,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_cheek,0.3,34,25,0.031851232051849365
26,Edmund Stoiber,21,21,Edmund Stoiber,0.32340175,0.32340175,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_cheek,0.3,34,26,0.03863006830215454
27,Edmund Stoiber,21,21,Edmund Stoiber,0.20347196,0.20347196,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_cheek,0.3,34,27,-0.011303558945655823
28,Edmund Stoiber,21,65,Paul Wolfowitz,0.16323073,0.14477077,False,True,False,False,True,True,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_cheek,0.3,34,28,0.1415550410747528
29,Carmen Electra,12,78,Rubens Barrichello,0.15822507,0.15000091,False,False,False,True,True,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_cheek,0.3,34,29,0.22822542488574982
30,Carmen Electra,12,12,Carmen Electra,0.49723807,0.49723807,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_cheek,0.3,34,30,0.1466100513935089
31,Carmen Electra,12,12,Carmen Electra,0.37923834,0.37923834,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_cheek,0.3,34,31,0.15551647543907166
32,Carmen Electra,12,12,Carmen Electra,0.46565133,0.46565133,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_cheek,0.3,34,32,0.06951957941055298
33,Carmen Electra,12,12,Carmen Electra,0.64957863,0.64957863,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_cheek,0.3,34,33,0.044631898403167725
34,Tung Chee-hwa,92,92,Tung Chee-hwa,0.36747885,0.36747885,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_cheek,0.3,34,34,0.04950594902038574
35,Tung Chee-hwa,92,92,Tung Chee-hwa,0.36557055,0.36557055,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_cheek,0.3,34,35,0.24009335041046143
36,Tung Chee-hwa,92,92,Tung Chee-hwa,0.42173827,0.42173827,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_cheek,0.3,34,36,0.09739166498184204
37,Tung Chee-hwa,92,92,Tung Chee-hwa,0.44995046,0.44995046,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_cheek,0.3,34,37,0.18591320514678955
38,Tung Chee-hwa,92,92,Tung Chee-hwa,0.32726437,0.32726437,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_cheek,0.3,34,38,0.16030624508857727
39,Tung Chee-hwa,92,92,Tung Chee-hwa,0.30307242,0.30307242,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_cheek,0.3,34,39,0.16575995087623596
40,Tung Chee-hwa,92,92,Tung Chee-hwa,0.27368042,0.27368042,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_cheek,0.3,34,40,0.0576501190662384
41,Tung Chee-hwa,92,92,Tung Chee-hwa,0.3492177,0.3492177,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_cheek,0.3,34,41,0.1275736689567566
42,Woody Allen,96,96,Woody Allen,0.55035454,0.55035454,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_cheek,0.3,34,42,0.09562927484512329
43,Woody Allen,96,96,Woody Allen,0.51654226,0.51654226,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_cheek,0.3,34,43,0.08160138130187988
44,Woody Allen,96,96,Woody Allen,0.28966475,0.28966475,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_cheek,0.3,34,44,0.025581538677215576
45,Woody Allen,96,96,Woody Allen,0.35382256,0.35382256,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_cheek,0.3,34,45,0.023606717586517334
46,Kim Dae-jung,46,46,Kim Dae-jung,0.43930802,0.43930802,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_cheek,0.3,34,46,0.16875538229942322
47,Kim Dae-jung,46,46,Kim Dae-jung,0.33084545,0.33084545,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_cheek,0.3,34,47,0.043719589710235596
48,Kim Dae-jung,46,46,Kim Dae-jung,0.4333048,0.4333048,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_cheek,0.3,34,48,0.2036447525024414
49,Kim Dae-jung,46,46,Kim Dae-jung,0.53406876,0.53406876,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_cheek,0.3,34,49,0.02795511484146118
50,Kim Dae-jung,46,46,Kim Dae-jung,0.49808574,0.49808574,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_cheek,0.3,34,50,0.06183207035064697
51,Kim Dae-jung,46,46,Kim Dae-jung,0.35257083,0.35257083,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_cheek,0.3,34,51,0.09554213285446167
52,Kim Dae-jung,46,46,Kim Dae-jung,0.47192532,0.47192532,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_cheek,0.3,34,52,0.0004259645938873291
53,Lleyton Hewitt,51,51,Lleyton Hewitt,0.38637632,0.38637632,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_cheek,0.3,34,53,0.04644721746444702
54,Lleyton Hewitt,51,51,Lleyton Hewitt,0.34506088,0.34506088,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_cheek,0.3,34,54,0.13333165645599365
55,Lleyton Hewitt,51,51,Lleyton Hewitt,0.27947524,0.27947524,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_cheek,0.3,34,55,0.1902557611465454
56,Lleyton Hewitt,51,51,Lleyton Hewitt,0.5456935,0.5456935,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_cheek,0.3,34,56,0.01373821496963501
57,Lleyton Hewitt,51,51,Lleyton Hewitt,0.19299814,0.19299814,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_cheek,0.3,34,57,0.1390725076198578
58,Lleyton Hewitt,51,51,Lleyton Hewitt,0.5033996,0.5033996,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_cheek,0.3,34,58,0.1436113715171814
59,Lleyton Hewitt,51,51,Lleyton Hewitt,0.40108314,0.40108314,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_cheek,0.3,34,59,0.04393017292022705
60,Lleyton Hewitt,51,51,Lleyton Hewitt,0.3088896,0.3088896,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_cheek,0.3,34,60,0.08293023705482483
61,Ben Affleck,4,4,Ben Affleck,0.38159966,0.38159966,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_cheek,0.3,34,61,0.01827484369277954
62,Ben Affleck,4,4,Ben Affleck,0.2630481,0.2630481,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_cheek,0.3,34,62,0.03843304514884949
63,Ben Affleck,4,4,Ben Affleck,0.44430763,0.44430763,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_cheek,0.3,34,63,0.048291146755218506
64,Ben Affleck,4,4,Ben Affleck,0.22306481,0.22306481,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_cheek,0.3,34,64,0.24828121066093445
65,Ben Affleck,4,4,Ben Affleck,0.26416418,0.26416418,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_cheek,0.3,34,65,0.041029542684555054
66,Ben Affleck,4,4,Ben Affleck,0.18500721,0.18500721,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_cheek,0.3,34,66,0.3044588565826416
67,Jeremy Greenstock,35,35,Jeremy Greenstock,0.5653356,0.5653356,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_cheek,0.3,34,67,0.11537414789199829
68,Jeremy Greenstock,35,35,Jeremy Greenstock,0.44244504,0.44244504,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_cheek,0.3,34,68,0.022579044103622437
69,Jeremy Greenstock,35,35,Jeremy Greenstock,0.6736865,0.6736865,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_cheek,0.3,34,69,0.07536029815673828
70,Jeremy Greenstock,35,35,Jeremy Greenstock,0.44569468,0.44569468,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_cheek,0.3,34,70,0.11885017156600952
71,Jeremy Greenstock,35,35,Jeremy Greenstock,0.35010684,0.35010684,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_cheek,0.3,34,71,0.10937708616256714
72,Jeremy Greenstock,35,35,Jeremy Greenstock,0.3808266,0.3808266,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_cheek,0.3,34,72,0.2002900242805481
73,Jeremy Greenstock,35,35,Jeremy Greenstock,0.4224531,0.4224531,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_cheek,0.3,34,73,0.03236064314842224
74,Jeremy Greenstock,35,35,Jeremy Greenstock,0.25661528,0.25661528,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_cheek,0.3,34,74,0.05715256929397583
75,David Anderson,19,19,David Anderson,0.26976058,0.26976058,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_cheek,0.3,34,75,0.09786069393157959
76,David Anderson,19,19,David Anderson,0.2473652,0.2473652,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_cheek,0.3,34,76,0.12041446566581726
77,David Anderson,19,19,David Anderson,0.33596474,0.33596474,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_cheek,0.3,34,77,0.07045847177505493
78,David Anderson,19,19,David Anderson,0.27117738,0.27117738,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_cheek,0.3,34,78,0.04170003533363342
79,John Stockton,39,39,John Stockton,0.19441384,0.19441384,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_cheek,0.3,34,79,-0.005478158593177795
80,John Stockton,39,39,John Stockton,0.23031013,0.23031013,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_cheek,0.3,34,80,0.021917149424552917
81,Zhu Rongji,99,99,Zhu Rongji,0.27965465,0.27965465,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_cheek,0.3,34,83,0.0877886414527893
82,Zhu Rongji,99,99,Zhu Rongji,0.70167655,0.70167655,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_cheek,0.3,34,84,0.07833343744277954
83,Zhu Rongji,99,99,Zhu Rongji,0.44170868,0.44170868,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_cheek,0.3,34,85,0.08546990156173706
84,Zhu Rongji,99,99,Zhu Rongji,0.52869177,0.52869177,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_cheek,0.3,34,86,0.1366536021232605
85,Zhu Rongji,99,99,Zhu Rongji,0.44504392,0.44504392,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_cheek,0.3,34,87,0.12173080444335938
86,Zhu Rongji,99,99,Zhu Rongji,0.35474437,0.35474437,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_cheek,0.3,34,88,0.16790556907653809
87,Zhu Rongji,99,99,Zhu Rongji,0.6173531,0.6173531,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_cheek,0.3,34,89,0.08937394618988037
88,Zhu Rongji,99,99,Zhu Rongji,0.56411505,0.56411505,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_cheek,0.3,34,90,0.1184084415435791
89,Mahmoud Abbas,53,53,Mahmoud Abbas,0.4528187,0.4528187,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_cheek,0.3,34,91,0.0839642882347107
90,Mahmoud Abbas,53,53,Mahmoud Abbas,0.32989424,0.32989424,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_cheek,0.3,34,92,0.1696639060974121
91,Mahmoud Abbas,53,53,Mahmoud Abbas,0.2959985,0.2959985,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_cheek,0.3,34,93,0.12420189380645752
92,Mahmoud Abbas,53,53,Mahmoud Abbas,0.43029374,0.43029374,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_cheek,0.3,34,94,0.08590084314346313
93,Mahmoud Abbas,53,53,Mahmoud Abbas,0.416719,0.416719,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_cheek,0.3,34,95,0.11290261149406433
94,Mahmoud Abbas,53,53,Mahmoud Abbas,0.3472308,0.3472308,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_cheek,0.3,34,96,0.10441228747367859
95,Mahmoud Abbas,53,53,Mahmoud Abbas,0.47988838,0.47988838,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_cheek,0.3,34,97,0.08677667379379272
96,Mahmoud Abbas,53,53,Mahmoud Abbas,0.537583,0.537583,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_cheek,0.3,34,98,0.15355098247528076
97,Gloria Macapagal Arroyo,25,28,Holly Hunter,0.20266156,0.12511377,False,True,False,False,True,True,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_cheek,0.3,34,99,0.07459203898906708
98,Gloria Macapagal Arroyo,25,25,Gloria Macapagal Arroyo,0.366107,0.366107,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_cheek,0.3,34,100,-0.022413551807403564
99,Gloria Macapagal Arroyo,25,25,Gloria Macapagal Arroyo,0.27247012,0.27247012,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_cheek,0.3,34,101,0.09144523739814758
100,Gloria Macapagal Arroyo,25,25,Gloria Macapagal Arroyo,0.2693392,0.2693392,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_cheek,0.3,34,102,0.12213677167892456
101,Gloria Macapagal Arroyo,25,25,Gloria Macapagal Arroyo,0.24977937,0.24977937,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_cheek,0.3,34,103,0.08869472146034241
102,Gloria Macapagal Arroyo,25,25,Gloria Macapagal Arroyo,0.38011372,0.38011372,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_cheek,0.3,34,104,0.12515705823898315
103,Gloria Macapagal Arroyo,25,25,Gloria Macapagal Arroyo,0.3072648,0.3072648,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_cheek,0.3,34,105,0.03155875205993652
104,Gloria Macapagal Arroyo,25,25,Gloria Macapagal Arroyo,0.3617975,0.3617975,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_cheek,0.3,34,106,0.04915493726730347
105,Steven Spielberg,84,84,Steven Spielberg,0.55815226,0.55815226,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_cheek,0.3,34,107,0.10589951276779175
106,Steven Spielberg,84,84,Steven Spielberg,0.32312322,0.32312322,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_cheek,0.3,34,109,0.12943309545516968
107,Steven Spielberg,84,84,Steven Spielberg,0.54957575,0.54957575,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_cheek,0.3,34,110,0.14053446054458618
108,Steven Spielberg,84,84,Steven Spielberg,0.36360627,0.36360627,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_cheek,0.3,34,112,0.09630972146987915
109,Norm Coleman,63,63,Norm Coleman,0.40602395,0.40602395,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_cheek,0.3,34,113,0.002872377634048462
110,Norm Coleman,63,63,Norm Coleman,0.3501195,0.3501195,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_cheek,0.3,34,114,0.004341214895248413
111,Norm Coleman,63,63,Norm Coleman,0.59103554,0.59103554,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_cheek,0.3,34,115,-0.009875357151031494
112,Norm Coleman,63,63,Norm Coleman,0.3885482,0.3885482,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_cheek,0.3,34,116,0.04599940776824951
113,Norm Coleman,63,63,Norm Coleman,0.42535403,0.42535403,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_cheek,0.3,34,117,-0.017215758562088013
114,Norm Coleman,63,63,Norm Coleman,0.35902548,0.35902548,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_cheek,0.3,34,118,0.07361441850662231
115,Catherine Zeta-Jones,13,13,Catherine Zeta-Jones,0.23263532,0.23263532,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_cheek,0.3,34,119,0.19552764296531677
116,Catherine Zeta-Jones,13,13,Catherine Zeta-Jones,0.38651544,0.38651544,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_cheek,0.3,34,120,0.18151497840881348
117,Catherine Zeta-Jones,13,13,Catherine Zeta-Jones,0.26056877,0.26056877,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_cheek,0.3,34,121,0.17074671387672424
118,Catherine Zeta-Jones,13,13,Catherine Zeta-Jones,0.35280126,0.35280126,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_cheek,0.3,34,122,0.14594900608062744
119,Catherine Zeta-Jones,13,13,Catherine Zeta-Jones,0.31701106,0.31701106,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_cheek,0.3,34,123,0.13208049535751343
120,Catherine Zeta-Jones,13,13,Catherine Zeta-Jones,0.22290337,0.22290337,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_cheek,0.3,34,124,0.06940203905105591
121,Catherine Zeta-Jones,13,13,Catherine Zeta-Jones,0.24054602,0.24054602,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_cheek,0.3,34,125,0.16138207912445068
122,Catherine Zeta-Jones,13,13,Catherine Zeta-Jones,0.4865017,0.4865017,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_cheek,0.3,34,126,0.07897627353668213
123,Robert Blake,74,74,Robert Blake,0.64387953,0.64387953,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_cheek,0.3,34,127,0.08532929420471191
124,Robert Blake,74,74,Robert Blake,0.46982795,0.46982795,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_cheek,0.3,34,128,0.019063591957092285
125,Robert Blake,74,74,Robert Blake,0.36839998,0.36839998,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_cheek,0.3,34,129,0.03420436382293701
126,Robert Blake,74,74,Robert Blake,0.3503251,0.3503251,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_cheek,0.3,34,130,0.04772239923477173
127,Robert Blake,74,74,Robert Blake,0.27202466,0.27202466,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_cheek,0.3,34,131,0.08881247043609619
128,Robert Blake,74,74,Robert Blake,0.34353226,0.34353226,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_cheek,0.3,34,132,0.05252164602279663
129,Robert Blake,74,74,Robert Blake,0.5407781,0.5407781,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_cheek,0.3,34,133,0.08581608533859253
